6010;XEOI Nucleo Radio Mil;2200-0500;1234567;Spanish;1;ND;Mexico City;MEX;1925N09910W;XEOI;;;;
6015;KBS Hanminjok Bangsong 1;0350-0002;1234567;Korean;100;ND;Hwaseong;KOR;371249N1264640E;KBS a23;;;;
6015;North Korean Jamming;0250-0005;1234567;Noise jamming;200;;Kujang;KRE;400456N1260639E;\NKSuperJamming;;;;
6015;PBS Xinjiang;2307-0348;1234567;Kazakh;100;ND;Urumqi;TKS;440934N0865357E;XJBS=9470 a23;;;;
6015;PBS Xinjiang;1153-1400;1234567;Kazakh;100;ND;Urumqi;TKS;440934N0865357E;XJBS a23;;;;
6015;PBS Xinjiang (CNR17);1400-1500;1234567;Kazakh;100;ND;Urumqi;TKS;440934N0865357E;XJBS a23;;;;
6015;PBS Xinjiang;1500-1800;1234567;Kazakh;100;ND;Urumqi;TKS;440934N0865357E;XJBS a23;;;;
6020;CHINA RADIO INTERNATIONAL;1830-1900;1234567;Bulgarian;500;315;Shijiazhuang 723;CHN;374951N1142810E;CRI a23;;;;
6020;CHINA RADIO INTERNATIONAL;1900-2000;1234567;Albanian;500;315;Shijiazhuang 723;CHN;374951N1142810E;CRI a23;;;;
6020;CHINA RADIO INTERNATIONAL;2000-2100;1234567;Polish;500;315;Shijiazhuang 723;CHN;374951N1142810E;CRI a23;;;;
6020;R.Gaucha;0900-0400;1234567;Portuguese;10;310;Porto Alegre;B;3003S05110W;ZYE850;;;;
6020;R.Victoria;0000-2400;1234567;Spanish;3;ND;Lima;PRU;1206S07703W;OAX4Q;;;;
6020;Radio Delta International;0600-1500;1.....7;Dutch/English;1;ND;Elburg;HOL;5226N00552E;RDI a23;;;;
6020;Voice of Vietnam 4;2200-1530;1234567;Vietnamese;20;ND;Daclac;VTN;123837N1080108E;VOV 4;;;;
6025;PBS Xizang;0000-0700;1234567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;0700-0800;12.4567;English;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;0800-1000;12.4567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;1000-1600;1234567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;1600-1700;1234567;English;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;1700-1805;1234567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang;2050-2300;12.4567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23 //4905,4920, 6200;;;;
6025;PBS Xizang;2100-2300;..3....;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6025;PBS Xizang (CNR11);2300-2400;1234567;Tibetan;100;268;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6030;CFVP Calgary;0000-2400;1234567;English;0.1;ND;Calgary;CAN;505335N1135113W;CFVP;;;;
6030;CNR 1 (DRM) 3FF;0600-0900;12.4567;Chinese(Digital);30;ND;Beijing 572;CHN;394454N1164841E;CNR1 DRM a23;;;;
6030;CNR 1 (DRM) 3FF;0900-1805;1234567;Chinese(Digital);30;ND;Beijing 572;CHN;394454N1164841E;CNR1 DRM a23;;;;
6030;CNR 1 (DRM) 3FF;2025-0600;1234567;Chinese(Digital);30;ND;Beijing 572;CHN;394454N1164841E;CNR1 DRM a23;;;;
6030;CNR 2-China Business Radio;1100-1605;1234567;Chinese;100;142;Nanning 954;CHN;224733N1081127E;CNR2=5995 a23;;;;
6030;R.MARTI;0000-1200;1234567;Spanish;125;205;Greenville B;USA;352803N0771157W;OCB/AGM a23;;;;
6030;Radio Oromiya;0255-2000;1234567;Afan Oromo;100;ND;Addis Ababa-Gedja;ETH;084534N0383941E;DRO;;;;
6030;Thazin Radio;0130-0200;1234567;English;50;356;Naypyidaw;MMR;220059N0963253E;MRMS;;;;
6030;Thazin Radio;2330-0130;1234567;Burmese;50;356;Naypyidaw;MMR;220059N0963253E;MRMS;;;;
6035;Bhutan BS;0100-0400;1234567;Sharchop;100;ND;Thimphu;BTN;272903N0893726E;BBS;;;;
6035;Bhutan BS;0400-0800;1234567;Lhotsham/Nepali;100;ND;Thimphu;BTN;272903N0893726E;BBS;;;;
6035;Bhutan BS;0800-1000;1234567;Dzongkha;100;ND;Thimphu;BTN;272903N0893726E;BBS;;;;
6035;Bhutan BS;1000-1100;1234567;English;100;ND;Thimphu;BTN;272903N0893726E;BBS;;;;
6035;Bhutan BS;1100-1200;1234567;English;100;ND;Thimphu;BTN;272903N0893726E;BBS;;;;
6035;FEBA Radio;1800-1830;1...567;Tigrinya;250;215;Al-Dhabbiya;UAE;241012N0541459E;FEBC a23 ENC;;;;
6035;PBS Yunnan FM99;0945-1630;1234567;Chinese;50;225;Kunming Shalang;CHN;250955N1024043E;YNR;;;;
6035;PBS Yunnan Voice of Shangri-La;1630-1700;1234567;Vietnamese;50;225;Kunming Shalang;CHN;250955N1024043E;YNR;;;;
6035;PBS Yunnan Voice of Shangri-La;2200-2400;1234567;Chinese;50;225;Kunming Shalang;CHN;250955N1024043E;YNR;;;;
6040;CHINA RADIO INTERNATIONAL;1400-1457;1234567;Chinese;500;190;Xianyang 594;CHN;342231N1083638E;CRI a23;;;;
6040;CNR 2-China Business Radio;2055-2300;1234567;Chinese;150;180;Beijing 491;CHN;395309N1163437E;CNR2=11800 a23;;;;
6040;PBS Nei Menggu;0000-0300;1234567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;PBS Nei Menggu;0400-0600;1234567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;PBS Nei Menggu;0600-0950;12.4567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;PBS Nei Menggu;0950-1605;1234567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;PBS Nei Menggu;2150-2400;1234567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;PBS Nei Menggu (CNR8);0300-0400;1234567;Mongolian;50;263;Hohhot 839;CHN;404301N1113308E;NMRB a23;;;;
6040;VOICE OF AMERICA;2000-2030;1234567;French;100;335;Pinheira;STP;001734N0064507E;VOA/AGM a23;;;;
6040;VOICE OF TURKEY;0400-0555;1234567;Turkish;500;138;Emirler;TUR;392406N0325121E;TRT a23;;;;
6040;VO ISLAMIC REP.IRAN;0020-0120;1234567;Turkish;500;298;Sirjan;IRN;293548N0554707E;IRIB a23;;;;
6045;North Korean Jamming;0250-0005;1234567;Noise jamming;200;;Kujang;KRE;400456N1260639E;\NKSuperJamming Jun.7;;;;
6045;VOICE OF AMERICA;1700-1800;1234567;Shona;100;10;Selebi-Phikwe;BOT;215724S0273818E;VOA/AGM a23;;;;
6045;VOICE OF AMERICA;1800-1900;.23456.;Shona;100;138;Pinheira;STP;001734N0064507E;VOA/AGM a23;;;;
6045;VOICE OF AMERICA;1930-2000;.23456.;Kinyarwanda/Kirundi;100;100;Pinheira;STP;001734N0064507E;VOA/AGM a23;;;;
6045;Radio 60!;1100-1400;1234567;English/German;100;233;Nauen;D;523855N0125433E;RSZ MBR a23;;;;
6050;CHINA RADIO INTERNATIONAL;1200-1300;1234567;Mongolian;100;345;Hohhot 694;CHN;404753N1114635E;CRI a23;;;;
6050;CHINA RADIO INTERNATIONAL;1300-1400;1234567;Russian;100;345;Hohhot 694;CHN;404753N1114635E;CRI a23;;;;
6050;HCJB QUITO;0000-0030;1234567;Cofan;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0000-0030;1234567;Cofan;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0030-0100;1234567;Waorani;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0030-0100;1234567;Waorani;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0100-0130;..34567;Spanish;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0100-0130;..34567;Spanish;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0100-0235;12.....;Quechua;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0100-0235;12.....;Quechua;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0130-0235;..34567;Quechua;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0130-0235;..34567;Quechua;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0235-0500;12.....;Spanish;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0235-0500;12.....;Spanish;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0925-1100;1234567;Quechua;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;0925-1100;1234567;Quechua;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;1100-1400;1234567;Spanish;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;1100-1400;1234567;Spanish;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2100-2130;1234567;Spanish;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2100-2130;1234567;Spanish;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2130-2200;1234567;Cha'palaa;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2130-2200;1234567;Cha'palaa;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2200-2330;1234567;Quechua;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2200-2330;1234567;Quechua;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2330-2400;1234567;Shuar;10;18;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;HCJB QUITO;2330-2400;1234567;Shuar;10;172;Pico Pichincha;EQA;0011S07832W;HCJ a23;;;;
6050;PBS Xizang;2000-2230;12.4567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang;2100-2230;..3....;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang (CNR1);2230-2300;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23//4820,5935,7240,;;;;
6050;PBS Xizang;2300-0400;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang (CNR1);0400-0500;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang;0500-0600;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang;0600-1000;12.4567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang;1000-1030;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang (CNR1);1030-1100;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;PBS Xizang;1100-1800;1234567;Chinese;100;290;Lhasa-Baiding 602;TIB;293856N0911511E;CTB a23;;;;
6050;Radio ELWA;0530-1000;1234567;English/Vanc.;1;ND;Monrovia;LBR;0614N01042W;ELWA;;;;
6050;Radio ELWA;1700-2230;1234567;English/Vanc.;1;ND;Monrovia;LBR;0614N01042W;ELWA;;;;
6050;RTM Asyik FM;0500-1500;1234567;Malaysian;10;ND;Kajang;MLA;0301N10146E;RTM;;;;
6055;Radio DARC;0900-1000;1......;German;100;ND;Moosbrunn;AUT;480024N0162742E;MBR a23;;;;
6055;Evangelische Missions Gemeinden;1030-1100;1.....7;German;125;222;Nauen;D;523855N0125433E;EMG/MBR a23;;;;
6055;Radio OZ-Viola;1100-1300;1.....7;Danish;0.1;ND;Hilleroed;DNK;5554N01216E;VIO a23;;;;
6055;CHINA RADIO INTERNATIONAL;1400-1457;1234567;Cambodian;100;200;Nanning 954;CHN;224733N1081127E;CRI a23;;;;
6055;ADVENTIST WORLD R.;1400-1500;1234567;Malagasy;100;20;Talata-Volonondry 3;MDG;184509S0473654E;AWR a23;;;;
6055;RADIO NIKKEI 1;1500-1520;...4...;English;50;64;Chiba-Nagara;J;352753N1401221E;RNIKKEI  JOZ5 last W.;;;;
6055;RADIO NIKKEI 1;2215-1500;.2345..;Japanese;50;64;Chiba-Nagara;J;352753N1401221E;RNIKKEI  JOZ5;;;;
6055;RADIO NIKKEI 1;2220-1530;.....6.;Japanese;50;64;Chiba-Nagara;J;352753N1401221E;RNIKKEI  JOZ5;;;;
6055;RADIO NIKKEI 1;2345-1000;1......;Japanese;50;64;Chiba-Nagara;J;352753N1401221E;RNIKKEI  JOZ5;;;;
6055;RADIO NIKKEI 1;2345-1030;......7;Japanese;50;64;Chiba-Nagara;J;352753N1401221E;RNIKKEI  JOZ5;;;;
6060;CHINA RADIO INTERNATIONAL;1600-1800;1234567;English;150;163;Kunming-Anning 501;CHN;245235N1022917E;CRI a23;;;;
6060;PBS Sichuan 2;0000-0030;1234567;Tibetan(Khams);50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;0030-0100;1234567;Tibetan;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;0100-0135;1234567;Yui;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;1000-1030;1234567;Tibetan(Khams);50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;1030-1300;1234567;Tibetan;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;1300-1330;1234567;Tibetan(Amdo dialect;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;1330-1400;1234567;Tibetan;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;1400-1515;1234567;Yui;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;PBS Sichuan 2;2155-2210;1234567;Tibetan/Yui;50;358;Chengdu;CHN;3042N10400E;SCBS2//7225 a22;;;;
6060;PBS Sichuan 2;2210-2400;1234567;Chinese;50;358;Chengdu;CHN;3042N10400E;SCBS2;;;;
6060;VO ISLAMIC REP.IRAN;1730-0230;1234567;Arabic;500;289;Zahedan;IRN;292835N0605150E;IRIB a23;;;;
6060;R.HABANA CUBA;2300-0400;1234567;Spanish;100;10;Bauta;CUB;225653N0823255W;RHC a23;;;;
6060;R.HABANA CUBA;0400-0700;1234567;English;100;10;Bauta;CUB;225653N0823255W;RHC a23;;;;
6060;Radio Delta International;1500-0600;1.....7;Dutch/English;1;ND;Elburg;HOL;5226N00552E;RDI a23;;;;
6065;ADVENTIST WORLD R.;0300-0400;1234567;Malagasy;100;20;Talata-Volonondry 3;MDG;184509S0473654E;AWR a23;;;;
6065;CNR 2-China Business Radio;1200-1605;1234567;Chinese;150;220;Beijing 491;CHN;395309N1163437E;CNR2 a23;;;;
6065;CNR 2-China Business Radio;2055-2230;1234567;Chinese;150;220;Beijing 491;CHN;395309N1163437E;CNR2=11670 a23;;;;
6065;Voice of Hope Africa;1600-2100;1234567;English;100;315;Lusaka 2;ZMB;1532S02800E;LUV VOH a23;;;;
6065;Voice of Hope Africa;1200-1600;1234567;English;100;ND;Lusaka 1;ZMB;1532S02800E;LUV VOH a23;;;;
6070;Alt Universe Top 40;1200-1300;......7;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Atlantic 2000 International;1300-1400;......7;French;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22 3rd;;;;
6070;CFRX Toronto;0000-2400;1234567;English;1;ND;Toronto;CAN;433020N0793750W;CFRX;;;;
6070;Encore Classical Music;1100-1200;......7;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;From the Isle of Music;1300-1400;......7;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Jammin Oldies;0600-1900;....5..;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Just Right;1900-2000;....5..;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Channel 292/TOM;0000-2400;1234567;German/Dutch/English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22 irr.;;;;
6070;Radio City;1000-1100;......7;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22 4th;;;;
6070;Radio DARC;1600-1700;.2.....;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Ohne Namen;1300-1400;.....6.;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Ohne Namen;1500-1600;.2.....;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Ohne Namen;1600-1700;...4...;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Ohne Namen;1800-1900;..3....;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Pravda dlja Rossii;1800-1900;1......;Russian;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Radio Waves International;0800-0900;......7;French;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;RNI Goldrausch 6070;0900-1000;1......;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;SuperClan Radio;0800-0900;1......;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;TOP50;0600-1800;..3....;German;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Uncle Bill's Melting Pot;2000-2100;..3....;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA b22;;;;
6070;Voice of Korea;0900-0957;1234567;Japanese;250;109;Kanggye;KRE;4058N12636E;VOK a23 H3E;;;;
6070;Voice of Korea;1000-1050;1234567;Japanese;250;109;Kanggye;KRE;4058N12636E;VOK a23 H3E;;;;
6070;Voice of Korea;1100-1157;1234567;Japanese;250;109;Kanggye;KRE;4058N12636E;VOK a23 H3E;;;;
6070;Voice of Korea;1200-1250;1234567;Japanese;250;109;Kanggye;KRE;4058N12636E;VOK a23 H3E=6100;;;;
6070;VORW Radio International;0800-0900;...4...;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA VORW b22;;;;
6070;VORW Radio International;1700-1800;..3....;English;10;ND;Rohrbach Waal;D;483559N0113251E;R48/FNA VORW b22;;;;
6075;CHINA RADIO INTERNATIONAL;0000-0057;1234567;English;100;174;Kashi-Saibagh 2022;TKS;392152N0754258E;CRI a23;;;;
6075;CNR 1 Jamming;1400-1700;1234567;Chinese;500;175;Baoji-Sifangshan 724;CHN;342702N1074130E;CNR1 Jam.a23;;;;
6075;CNR 1 Jamming;2200-2400;1234567;Chinese;500;190;Xianyang 594;CHN;342231N1083638E;CNR1 Jam.a23;;;;
6075;PBS Qinghai/CNR1;0000-1600;1234567;Chinese;50;ND;Yushu/QHTS920;CHN;325950N0965823E;QHTS CNR1;;;;
6075;R.TAIWAN INT.;1400-1700;1234567;Chinese;100;310;Kouhu;TWN;233214N1201028E;CBSM a23//6145;;;;
6075;R.TAIWAN INT.;2200-2400;1234567;Chinese;100;310;Kouhu;TWN;233214N1201028E;CBSC a23;;;;
6080;CNR 1 Voice of China;1100-1805;1234567;Chinese;100;236;Golmud 916;CHN;362555N0945956E;CNR1 a23;;;;
6080;CNR 1 Voice of China;2025-2400;1234567;Chinese;100;236;Golmud 916;CHN;362555N0945956E;CNR1=9630 a23;;;;
6080;Hulunbei'er CNR8;1200-1300;1234567;Mongolian;10;ND;Hailar;CHN;491059N1194315E;Hulu2;;;;
6080;Hulunbei'er Xinwen Zonghe Pindao;0933-1200;1234567;Mongolian;10;ND;Hailar;CHN;491059N1194315E;Hulu2;;;;
6080;Hulunbei'er Xinwen Zonghe Pindao;1300-1600;1234567;Mongolian;10;ND;Hailar;CHN;491059N1194315E;Hulu2;;;;
6080;Hulunbei'er Xinwen Zonghe Pindao;2150-0530;1234567;Mongolian;10;ND;Hailar;CHN;491059N1194315E;Hulu2;;;;
6080;R.FREE ASIA;2000-2100;1234567;Chinese;250;297;Tinian Island;MRA;150252N1453621E;RFA1/AGM a23;;;;
6080;Radio Marumby;0000-2400;1234567;Portuguese;10;226;Curitiba PR;B;2523S04910W;ZYE726;;;;
6080;VOICE OF AMERICA;0300-0400;1234567;English;100;350;Selebi-Phikwe;BOT;215724S0273818E;VOA/AGM a23;;;;
6080;VOICE OF AMERICA;0400-0600;1234567;English;100;138;Pinheira;STP;001734N0064507E;VOA/AGM a23;;;;
6080;VOICE OF AMERICA;0600-0700;1234567;English;100;10;Selebi-Phikwe;BOT;215724S0273818E;VOA/AGM a23;;;;
6080;VOICE OF AMERICA;1800-2000;1234567;English;100;10;Selebi-Phikwe;BOT;215724S0273818E;VOA/AGM a23;;;;
6085;CHINA RADIO INTERNATIONAL;1500-1600;1234567;Russian;100;345;Hohhot 694;CHN;404753N1114635E;CRI a23;;;;
6085;R.TAIWAN INT.;2200-2230;1234567;Korean;300;352;Tamsui District;TWN;251108N1212458E;RTI a23;;;;
6085;Radio Mi Amigo International;0700-1700;1234567;German/English/Frenc;1;120;Kall-Krekel;D;502841N0063123E;RSH/FNA a23;;;;
6090;Caribbean Beacon(University Netw;2200-1000;1234567;English;100;320;Anguilla;G;1813N06301W;CBB a22=11775;;;;
6090;CHINA RADIO INTERNATIONAL;1900-2000;1234567;Romanian;500;308;Urumqi Hutubi 201;TKS;440853N0865345E;CRI a23;;;;
6090;CNR 2-China Business Radio;1100-1605;1234567;Chinese;100;172;Golmud 916;CHN;362555N0945956E;CNR2 a23;;;;
6090;CNR 2-China Business Radio;2055-0100;1234567;Chinese;100;172;Golmud 916;CHN;362555N0945956E;CNR2=9570 a23;;;;
6090;KBS WORLD RADIO;2000-2100;1234567;Arabic;250;172;Woofferton;G;521625N0024942W;KBS a23 ENC;;;;
6090;Radio Amhara;0300-0600;1234567;Amharic;100;ND;Addis Ababa-Gedja;ETH;084534N0383941E;DRO;;;;
6090;Radio Amhara;0900-1100;1234567;Amharic;100;ND;Addis Ababa-Gedja;ETH;084534N0383941E;DRO;;;;
6090;Radio Amhara;1400-1730;1234567;Amharic;100;ND;Addis Ababa-Gedja;ETH;084534N0383941E;DRO;;;;
6090;Radio Amhara;1930-2100;1234567;Amharic;100;ND;Addis Ababa-Gedja;ETH;084534N0383941E;DRO;;;;
6090;Shiokaze (Sea-breeze);1300-1330;.2...67;Japanese;300;290;Ibaragi-Koga-Yamata;J;361024N1394923E;_JSR a23;;;;
6090;Shiokaze (Sea-breeze);1300-1400;1......;Japanese;300;290;Ibaragi-Koga-Yamata;J;361024N1394923E;_JSR a23;;;;
6090;Shiokaze (Sea-breeze);1300-1400;..3.5..;Korean;300;290;Ibaragi-Koga-Yamata;J;361024N1394923E;_JSR a23 Jul.27;;;;
6090;Shiokaze (Sea-breeze);1300-1400;...4...;English;300;290;Ibaragi-Koga-Yamata;J;361024N1394923E;_JSR a23;;;;
6090;Shiokaze (Sea-breeze);1330-1400;.2...67;Korean;300;290;Ibaragi-Koga-Yamata;J;361024N1394923E;_JSR a23;;;;
6095;KBS WORLD RADIO;1130-1230;1234567;Chinese;250;290;Kimjae;KOR;354917N1265204E;KBS a23;;;;
6095;Mighty KBC Radio;0800-1600;1234567;Dutch/English;100;240;Nauen;D;523855N0125433E;KBC/MBR a23;;;;
6095;Radio SE-TA 2;1000-1100;......7;German;125;233;Nauen;D;523855N0125433E;ST2 MBR a23 1st Sat;;;;
6100;CHINA RADIO INTERNATIONAL;1200-1300;1234567;Russian;500;55;Beijing 572;CHN;394451N1164849E;CRI a23;;;;
6100;CHINA RADIO INTERNATIONAL;1300-1400;1234567;Mongolian;100;90;Urumqi Hutubi 201;TKS;440853N0865345E;CRI a23;;;;
6100;CHINA RADIO INTERNATIONAL;1500-1600;1234567;Russian;100;ND;Kashi-Saibagh 2022;TKS;392152N0754258E;CRI a23;;;;
6100;CHINA RADIO INTERNATIONAL;1600-1657;1234567;Hindi;100;209;Kashi-Saibagh 2022;TKS;392152N0754258E;CRI a23;;;;
6100;CHINA RADIO INTERNATIONAL;2000-2200;1234567;Arabic;500;292;Xianyang 594;CHN;342231N1083638E;CRI a23;;;;
6100;CHINA RADIO INTERNATIONAL;2200-2300;1234567;Chinese;150;163;Kunming-Anning 501;CHN;245235N1022917E;CRI a23;;;;
6100;KCBS Pyongyang;0245-0855;1234567;Korean;250;ND;Kanggye;KRE;4058N12636E;KCBS a23 H3E=6070;;;;
6100;KCBS Pyongyang;0845-1800;1234567;Korean;250;ND;Kanggye;KRE;4058N12636E;KCBS a23;;;;
6100;KCBS Pyongyang;2000-0255;1234567;Korean;250;ND;Kanggye;KRE;4058N12636E;KCBS a23;;;;
6100;TWR Africa;1700-1730;1234567;Yao;100;5;Manzini;SWZ;262017S0313555E;TWR a23;;;;
6100;R.HABANA CUBA;0500-0700;1234567;English;100;310;Bauta;CUB;225653N0823255W;RHC a23;;;;
6100;R.HABANA CUBA;0700-0730;1......;Esperanto;100;310;Bauta;CUB;225653N0823255W;RHC a23;;;;
6100;R.HABANA CUBA;1100-1300;1234567;Spanish;100;340;Bauta;CUB;225653N0823255W;RHC a23;;;;
6105;CHINA RADIO INTERNATIONAL;1400-1500;1234567;Mongolian;100;345;Hohhot 694;CHN;404753N1114635E;CRI a23;;;;
6105;CNR 1 Jamming;1000-1230;1234567;Chinese;500;206;Qiqihar 2021;CHN;472128N1241458E;CNR1 Jam.a23;;;;
6105;CNR 1 Jamming;1300-1400;1234567;Chinese;500;206;Qiqihar 2021;CHN;472128N1241458E;CNR1 Jam.a23;;;;
6105;CNR 1 Jamming;2200-2400;1234567;Chinese;500;206;Qiqihar 2021;CHN;472128N1241458E;CNR1 Jam.a23;;;;
6105;NHK WORLD RADIO JAPAN;0200-0400;1234567;Japanese;500;290;Issoudun;F;465704N0015305E;NHK a23;;;;
6105;R.TAIWAN INT.;0900-1000;1234567;Hakka;100;267;Kouhu;TWN;233214N1201028E;RTI a23;;;;
6105;R.TAIWAN INT.;1000-1200;1234567;Chinese;100;267;Kouhu;TWN;233214N1201028E;CBSC a23;;;;
6105;R.TAIWAN INT.;1200-1230;1234567;Cantonese;100;267;Kouhu;TWN;233214N1201028E;RTI a23;;;;
6105;R.TAIWAN INT.;1230-1300;1234567;Hakka;100;267;Kouhu;TWN;233214N1201028E;RTI a23;;;;
6105;R.TAIWAN INT.;1300-1400;1234567;Chinese;100;267;Kouhu;TWN;233214N1201028E;CBSC a23;;;;
